,label,message
955,0,"['Joys', 'father', 'John', 'Then', 'John', 'Joys', 'father', 'If', 'ans', 'ths', 'hav', 'ltgt', 'IQ', 'It', 'Is', 'IAS', 'question', 'try', 'answer']"
956,0,"['Jus', 'telling', 'dat', 'b', 'leaving', '4', 'shanghai', '21st', 'instead', 'haf', 'time', '2', 'meet', 'see', 'ya']"
957,0,"['We', 'leaving', 'yet', 'Ok', 'lor', 'go', 'elsewhere', 'n', 'eat', 'YOU', 'thk']"
958,0,"['Hi', 'please', 'get', 'ltgt', 'dollar', 'loan', 'Ill', 'pay', 'back', 'mid', 'february', 'Pls']"
959,0,"['Well', 'glad', 'find', 'totally', 'disagreeable', 'Lol']"
960,0,"['I', 'see', 'letter', 'B', 'car']"
961,0,"['Kkapo', 'kgood', 'movie']"
962,0,"['Are', 'comingdown', 'later']"
963,0,"['No', 'dahe', 'stupid', 'daalways', 'sending', 'like', 'thisdon', 'believe', 'messagepandy', 'mental']"
964,0,"['Id', 'check', 'like', '1', 'bowls', 'worth', 'left']"
965,0,"['Sir', 'waiting', 'call', 'free', 'please', 'call']"
966,0,"['That', 'means', 'get', 'door']"
967,0,"['If', 'dun', 'drive', 'go', '2', 'sch']"
968,0,"['Huh', 'cannot', 'go', '2', 'house', 'empty', 'handed', 'right']"
969,0,"['Nope', 'drivin', 'I', 'neva', 'develop', 'da', 'photos', 'lei']"
970,0,"['R', 'yet', 'I', 'wearing', 'blue', 'shirt', 'n', 'black', 'pants']"
971,0,"['Aight', 'close', 'still', 'around', 'alexs', 'place']"
972,0,"['Are', 'cutest', 'girl', 'world']"
973,0,"['Just', 'got', 'outta', 'class', 'going', 'go', 'gym']"
974,0,"['Ok', 'lar', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'said', 'wun', 'cut', 'v', 'short', 'He', 'said', 'cut', 'look', 'nice']"
975,0,"['Me', 'Have', 'lovely', 'night', 'xxx']"
976,1,"['Kit', 'Strip', 'billed', '150p', 'Netcollex', 'Ltd', 'PO', 'Box', '1013', 'IG11', 'OJA']"
977,0,"['Early', 'bird', 'Any', 'purchases', 'yet']"
978,0,"['Kki', 'also', 'finewhen', 'complete', 'course']"
979,0,"['Book', 'lesson', 'message', 'I', 'call', 'work', 'sth', 'I', 'going', 'get', 'specs', 'My', 'membership', 'PX3748']"
980,0,"['If', 'make', 'time', 'tonight', 'whenever', 'cool', 'text', 'whenever', 'around']"
981,0,"['Good', 'afternoon', 'love', 'How', 'goes', 'day', 'What', 'I', 'woke', 'early', 'online', 'waiting', 'Hmmm', 'Italian', 'boy', 'online', 'I', 'see', 'grins']"
982,1,"['Get', 'garden', 'ready', 'summer', 'FREE', 'selection', 'summer', 'bulbs', 'seeds', 'worth', '£3350', 'The', 'Scotsman', 'Saturday', 'To', 'stop', 'go2', 'notxtcouk']"
983,1,"['Urgent', 'Please', 'call', '09066612661', 'landline', '£5000', 'cash', 'luxury', '4', 'Canary', 'Islands', 'Holiday', 'await', 'collection', 'TCs', 'SAE', 'award', '20M12AQ', '150ppm', '16', '“']"
984,0,"['Customer', 'place', 'call']"
985,1,"['Text', 'PASS', '69669', 'collect', 'polyphonic', 'ringtones', 'Normal', 'gprs', 'charges', 'apply', 'Enjoy', 'tones']"
986,0,"['He', 'dint', 'tell', 'anything', 'He', 'angry', 'told', 'abi']"
987,0,"['Designation', 'software', 'developer', 'may', 'get', 'chennai']"
988,0,"['Ok', 'another', 'number']"
989,0,"['Carry', 'disturbing']"
990,0,"['Later', 'guess', 'I', 'needa', 'mcat', 'study']"
991,0,"['Can', 'mag', 'meeting', 'avo', 'point']"
992,1,"['For', 'chance', 'WIN', 'FREE', 'Bluetooth', 'Headset', 'simply', 'reply', 'back', 'ADP']"
993,0,"['What', 'standing']"
994,0,"['And', 'I', 'plan', 'staying', 'night', 'I', 'probably', 'back', 'til', 'late']"
995,0,"['Just', 'looked', 'addie', 'goes', 'back', 'Monday', 'sucks']"
996,0,"['7', 'lor', 'Change', '2', 'suntec', 'Wat', 'time', 'coming']"
997,0,"['Dear', 'call', 'Tmorrowpls', 'accomodate']"
998,0,"['YWHERE', 'YOU', 'AT', 'DOGBREATH', 'ITS', 'JUST', 'SOUNDING', 'LIKE', 'JAN', 'C', 'THAT\x92S', 'AL']"
999,1,"['URGENT', 'We', 'trying', 'contact', 'YOU', 'Todays', 'draw', 'shows', '£2000', 'prize', 'GUARANTEED', 'Call', '09066358361', 'land', 'line', 'Claim', 'Y87', 'Valid', '12hrs']"
1000,0,"['haha', 'money', 'leh', 'Later', 'got', 'go', 'tuition', 'Haha', 'looking', 'empty', 'slots', 'driving', 'lessons']"
1001,0,"['Sure', 'I', 'driving', 'reach', 'destination', 'soon']"
1002,0,"['Good', 'Morning', 'plz', 'call', 'sir']"
1003,0,"['Whenevr', 'sad', 'Whenevr', 'gray', 'Remembr', '2', 'listn', '2', 'watevr', 'want', 'say', 'Jus', 'walk', 'wid', 'little', 'whileamp', 'I', 'promise', 'I', 'bring', 'back', 'smile']"
1004,0,"['Jane', 'babes', 'goin', '2', 'wrk', 'feel', 'ill', 'lst', 'nite', 'Foned', 'already', 'cover', '4', 'chuck']"
1005,0,"['This', 'message', 'great', 'Doctor', 'India', '1', 'Do', 'drink', 'APPY', 'FIZZ', 'It', 'contains', 'Cancer', 'causing', 'age']"
1006,0,"['You', 'never', 'NOTHING']"
1007,0,"['Gam', 'gone', 'outstanding', 'innings']"
1008,0,"['I', 'reach', 'office', 'around', 'ltDECIMALgt', 'amp', 'mobile', 'problem', 'You', 'cannt', 'get', 'voice', 'So', 'call', 'asa', 'free']"
1009,0,"['Excellent', 'Wish', 'together', 'right']"
1010,1,"['Cashbincouk', 'Get', 'lots', 'cash', 'weekend', 'wwwcashbincouk', 'Dear', 'Welcome', 'weekend', 'We', 'got', 'biggest', 'best', 'EVER', 'cash', 'give', 'away', 'These']"
1011,0,"['Unfortunately', 'found', 'pick', 'sister', 'airport', 'evening', 'think', 'going', 'We', 'try', 'go', 'one', 'th']"
1012,0,"['I', 'class', 'Will', 'holla', 'later']"
1013,0,"['R', 'YOU', 'SAM', 'P', 'IN', 'EACHOTHER', 'IF', 'WE', 'MEET', 'WE', 'CAN', 'GO', '2', 'MY', 'HOUSE']"
1014,1,"['SMS', 'SERVICES', 'inclusive', 'text', 'credits', 'pls', 'goto', 'wwwcomuknet', 'login', '3qxj9', 'unsubscribe', 'STOP', 'extra', 'charge', 'help', '08702840625COMUK', '220CM2', '9AE']"
1015,0,"['Alright', 'bring', 'see', 'like', 'ltgt', 'mins']"
1016,0,"['I', 'back', 'Good', 'journey', 'Let', 'know', 'need', 'receipts', 'Shall', 'tell', 'like', 'pendent']"
1017,0,"['I', 'let', 'know', 'kicks']"
1018,1,"['Do', 'want', 'NEW', 'video', 'phone750', 'anytime', 'network', 'mins', '150', 'text', 'five', 'pounds', 'per', 'week', 'call', '08000776320', 'reply', 'delivery', 'tomorrow']"
1019,1,"['We', 'know', 'someone', 'know', 'fancies', 'Call', '09058097218', 'find', 'POBox', '6', 'LS15HB', '150p']"
1020,0,"['Genius', 'How', 'brother', 'Pls', 'send', 'number', 'skype']"
1021,0,"['Where', 'boytoy', 'I', 'miss', 'What', 'happened']"
1022,0,"['Fuck', 'babe', 'I', 'miss', 'sooooo', 'much', 'I', 'wish', 'sleep', 'My', 'bed', 'lonely', 'I', 'go', 'sleep', 'To', 'dream', 'love']"
1023,0,"['Hey', 'happy', 'birthday']"
1024,0,"['I', 'thinking', 'going', 'reg', 'pract', 'lessons', 'Flung', 'advance', 'Haha', 'wat', 'time', 'going']"
1025,0,"['And', 'apparently', 'bffs', 'carly', 'quick']"
1026,0,"['I', 'said', 'okay', 'Sorry']"
1027,0,"['Sen', 'told', 'going', 'join', 'uncle', 'finance', 'cbe']"
1028,0,"['I', 'like', 'think', 'always', 'possibility', 'pub', 'later']"
1029,0,"['Thanx', 'lot', '4', 'help']"
1030,0,"['So', 'wats', 'da', 'decision']"
1031,0,"['Umma', 'Did', 'say', 'anything']"
1032,0,"['Hellodrivby0quit', 'edrunk', 'sorry', 'iff', 'pthis', 'makes', 'senrddnot', 'dancce', '2', 'drum', 'n', 'basqihave', 'fun', '2nhite', 'x', 'ros', 'xxxxxxx']"
1033,0,"['Oh', 'Howda', 'gud', 'gud', 'Mathe', 'en', 'samachara', 'chikku']"
1034,0,"['Well', 'like', 'actually', 'called', 'someone', 'punto', 'That', 'would', 'worse']"
1035,0,"['Will', 'Was', 'exhausted', 'train', 'morning', 'Too', 'much', 'wine', 'pie', 'You', 'sleep', 'well']"
1036,0,"['Ohas', 'usual', 'vijay', 'film', 'different']"
1037,0,"['Webpage', 'available']"
1038,0,"['Good', 'Good', 'job', 'I', 'like', 'entrepreneurs']"
1039,0,"['Well', 'watch', 'shrek', '3DB']"
1040,0,"['At', 'home', 'also']"
1041,0,"['Am', 'I', 'one', 'stalk', 'profiles']"
1042,0,"['Single', 'line', 'big', 'meaning', 'Miss', 'anything', '4', 'Best', 'Life', 'miss', 'best', 'life', 'anything', 'Gud', 'nyt']"
1043,1,"['Congratulations', 'awarded', 'either', '£500', 'CD', 'gift', 'vouchers', 'Free', 'entry', '2', '£100', 'weekly', 'draw', 'txt', 'MUSIC', '87066', 'TnCs', 'wwwLdewcom1win150ppmx3age16']"
1044,0,"['What', 'Might', 'accidant', 'tookplace', 'somewhere', 'ghodbandar', 'rd', 'Traffic', 'moves', 'slovely', 'So', 'plz', 'slip', 'amp', 'worry']"
1045,0,"['Nope', 'I', 'still', 'market']"
1046,0,"['Sorry', 'I', 'call', 'later']"
1047,0,"['Great', 'hear', 'settling', 'well', 'So', 'happenin', 'wit', 'ola']"
1048,0,"['No', 'callsmessagesmissed', 'calls']"
1049,0,"['Great', 'Never', 'better', 'Each', 'day', 'gives', 'even', 'reasons', 'thank', 'God']"
1050,0,"['Play', 'w', 'computer', 'Aiyah', 'tok', '2', 'lor']"
1051,0,"['You', 'right', 'I', 'I', 'think']"
1052,0,"['Yo', 'carlos', 'friends', 'already', 'asking', 'working', 'weekend']"
1053,0,"['SYMPTOMS', 'YOU', 'love', '1YOU', 'like', 'listening', 'songs', '2YOU', 'get', 'stopped', 'see', 'name', 'beloved', '3YOU', 'get', 'angry']"
1054,0,"['She', 'fine', 'Sends', 'greetings']"
1055,1,"['WINNER', 'As', 'valued', 'network', 'customer', 'selected', 'receivea', '£900', 'prize', 'reward', 'To', 'claim', 'call', '09061701461', 'Claim', 'code', 'KL341', 'Valid', '12', 'hours']"
1056,1,"['No', '1', 'Nokia', 'Tone', '4', 'mob', 'every', 'week', 'Just', 'txt', 'NOK', '87021', '1st', 'Tone', 'FREE', 'get', 'txtin', 'tell', 'friends', '150ptone', '16', 'reply', 'HL', '4info']"
1057,0,['ALRITE']
1058,0,"['Hope', 'good', 'week', 'Just', 'checking']"
1059,0,"['Mm', 'ask', 'come', 'enough']"
1060,0,"['Mum', 'say', 'wan', 'go', 'go', 'Then', 'shun', 'bian', 'watch', 'da', 'glass', 'exhibition']"
1061,0,"['Ok', 'You', 'Are', 'typical', 'reply']"
1062,0,"['Hitechnical', 'supportproviding', 'assistance', 'us', 'customer', 'call', 'email']"
1063,0,"['Nah', 'cannot', 'help', 'I', 'never', 'iphone']"
1064,1,"['SIX', 'chances', 'win', 'CASH', 'From', '100', '20000', 'pounds', 'txt', 'CSH11', 'send', '87575', 'Cost', '150pday', '6days', '16', 'TsandCs', 'apply', 'Reply', 'HL', '4', 'info']"
1065,0,"['Yeah', 'barely', 'enough', 'room', 'two', 'us', 'x', 'many', 'fucking', 'shoes', 'Sorry', 'man', 'see', 'later']"
1066,0,"['Just', 'knowyetunde', 'sent', 'money', 'yet', 'I', 'sent', 'text', 'bother', 'sending', 'So', 'involve', 'anything', 'I', 'imposed', 'anything', 'first', 'place', 'apologise']"
1067,0,"['One', 'best', 'dialogue', 'cute', 'reltnship', 'Wen', 'Die', 'Do', 'Not', 'Come', 'Near', 'My', 'Body', 'Bcoz', 'My', 'Hands', 'May', 'Not', 'Come', '2', 'Wipe', 'You', 'Are', 'Tears', 'Off', 'That', 'TimeGud', 'ni8']"
1068,1,"['SMS', 'AUCTION', 'A', 'BRAND', 'NEW', 'Nokia', '7250', '4', 'auction', 'today', 'Auction', 'FREE', '2', 'join', 'take', 'part', 'Txt', 'NOKIA', '86021']"
1069,0,"['If', 'started', 'searching', 'get', 'job', 'dayshe', 'great', 'potential', 'talent']"
1070,0,"['How', 'Hope', 'settled', 'new', 'school', 'year', 'Just', 'wishin', 'gr8', 'day']"
1071,0,"['I', 'sure', 'still', 'available', 'though']"
1072,0,"['sure', 'make', 'sure', 'knows', 'smokin', 'yet']"
1073,0,"['Those', 'exact', 'intentions']"
1074,0,"['Boy', 'I', 'love', 'Grl', 'Hogolo', 'Boy', 'gold', 'chain', 'kodstini', 'Grl', 'Agalla', 'Boy', 'necklace', 'madstini', 'Grl', 'agalla', 'Boy', 'Hogli', '1', 'mutai', 'eerulli', 'kodthini', 'Grl', 'I', 'love', 'YOU', 'kano']"
1075,0,"['Can', 'tell', 'Shola', 'please', 'go', 'college', 'medicine', 'visit', 'academic', 'department', 'tell', 'academic', 'secretary', 'current', 'situation', 'ask', 'transfer', 'She', 'ask', 'someone', 'check', 'Sagamu', 'thing', 'lautech', 'Its', 'vital', 'completes', 'medical', 'education', 'Nigeria', 'Its', 'less', 'expensive', 'much', 'less', 'expensive', 'Unless', 'getting', 'citizen', 'rates', 'new', 'zealand']"
1076,0,"['You', 'hear']"
1077,0,"['A', 'lot', 'sickness', 'thing', 'going', 'round', 'Take', 'easy', 'Hope', 'feel', 'better', 'soon', 'Lol']"
1078,0,"['How', 'much', 'eighth']"
1079,1,"['Message', 'Important', 'information', 'O2', 'user', 'Today', 'lucky', 'day', '2', 'find', 'log', 'onto', 'httpwwwurawinnercom', 'fantastic', 'surprise', 'awaiting']"
1080,0,"['Yeah', 'I', 'imagine', 'would', 'really', 'gentle', 'Unlike', 'docs', 'treat', 'patients', 'like', 'turkeys']"
1081,0,"['favourite', 'person', 'today', 'r', 'workin', 'hard', 'could', 'sleep', 'last', 'nite', 'nearly', 'rang', '430']"
1082,0,"['I', 'miss', 'much', 'I', 'desparate', 'I', 'recorded', 'message', 'left', 'day', 'listen', 'hear', 'sound', 'voice', 'I', 'love']"
1083,0,"['When', 'dad', 'get', 'back']"
1084,1,"['Missed', 'call', 'alert', 'These', 'numbers', 'called', 'left', 'message', '07008009200']"
1085,0,"['YOU', 'horrible', 'gal', 'YOU', 'knew', 'dat', 'going', 'wif', 'yest', 'n', 'still', 'come', 'n', 'ask']"
1086,0,"['Yup', 'elaborating', 'safety', 'aspects', 'issues']"
1087,0,"['When', 'guys', 'planning', 'coming']"
1088,0,"['So', 'wan', '2', 'come', 'dinner', 'tonight']"
1089,0,"['Was', 'thinking', 'chuckin', 'red', 'green', 'n', 'black', 'trainners', '2', 'save', 'carryin', 'bac', 'train']"
1090,0,"['Its', 'common', 'hearin', 'How', 'r', 'Wat', 'r', 'How', 'day', 'So', 'let', 'ask', 'something', 'different', 'Did', 'smile', 'today', 'If', 'Gud', 'evng']"
1091,1,"['Your', 'weekly', 'CoolMob', 'tones', 'ready', 'download', 'This', 'weeks', 'new', 'Tones', 'include', '1', 'Crazy', 'FrogAXEL', 'F', '2', 'AkonLonely', '3', 'Black', 'EyedDo', 'Not', 'P', 'More', 'info', 'n']"
1092,0,"['Hai', 'ana', 'tomarrow', 'coming', 'morning', 'ltDECIMALgt', 'ill', 'sathy', 'go', 'RTO', 'office', 'Reply', 'came', 'home']"
1093,0,"['Then', 'likely', 'called', 'Mittelschmertz', 'Google', 'If', 'paracetamol', 'worry', 'go']"
1094,0,"['Aight', 'well', 'keep', 'informed']"
1095,1,"['A', 'link', 'picture', 'sent', 'You', 'also', 'use', 'httpalto18coukwavewaveaspo44345']"
1096,0,"['Aiyo', 'bit', 'pai', 'seh', 'ü', 'noe', 'Scared', 'dun', 'rem', 'die', 'Hee', 'But', 'become', 'better', 'lookin', 'oredi', 'leh']"
1097,0,"['Am', 'uworld', 'site', 'Am', 'buying', 'qbank', 'buying', 'self', 'assessment', 'also']"
1098,0,"['Oh', 'ic', 'I', 'thought', 'meant', 'mary', 'jane']"
1099,0,"['I', 'cannot', 'pick', 'phone', 'right', 'Pls', 'send', 'message']"
1100,0,"['new', 'address', 'applespairsall', 'malarky']"
1101,0,"['I', 'wonder', 'phone', 'battery', 'went', 'dead', 'I', 'tell', 'I', 'love', 'babe']"
1102,0,"['What', 'told', 'tell', 'Stupid', 'hear', 'tell', 'anything', 'You', 'dad', 'called', 'brother', 'spoken', 'Not']"
1103,0,"['Not', 'yet', 'hadya', 'sapna', 'aunty', 'manege', 'yday', 'hogidhechinnu', 'full', 'weak', 'swalpa', 'black', 'agidhane']"
1104,0,"['Wait', '2', 'minstand', 'bus', 'stop']"
1105,0,"['It', 'means', 'could', 'keep', 'words']"
1106,0,"['Jokin', 'lar', 'depends', 'phone', 'father', 'get', 'lor']"
1107,0,"['Sir', 'Waiting', 'mail']"
1108,0,"['A', 'bit', 'You', 'Are', 'smile', 'hppnss', 'drop', 'You', 'Are', 'tear', 'sorrow', 'part', 'You', 'Are', 'heart', 'life', 'heart', 'like', 'mine', 'wil', 'care', 'YOU', 'forevr', 'GOODFRIEND']"
1109,1,"['SMSSERVICES', 'yourinclusive', 'text', 'credits', 'pls', 'goto', 'wwwcomuknet', 'login', '3qxj9', 'unsubscribe', 'STOP', 'extra', 'charge', 'help', '08702840625COMUK', '220CM2', '9AE']"
1110,1,"['YOU', 'WIN', '£100', 'Music', 'Gift', 'Vouchers', 'every', 'week', 'starting', 'NOW', 'Txt', 'word', 'DRAW', '87066', 'TsCs', 'wwwldewcom', 'SkillGame1Winaweek', 'age16150ppermessSubscription']"
1111,0,"['Did', 'say', 'somebody', 'named', 'tampa']"
1112,0,"['I', 'sure', 'night', 'menu', 'I', 'know', 'noon', 'menu']"
1113,0,"['Valuable', 'Affectionate', 'Loveable', 'Eternal', 'Noble', 'Truthful', 'Intimate', 'Natural', 'Enamous', 'Happy', 'VALENTINES', 'DAY', 'advance']"
1114,1,"['Dear', 'Subscriber', 'draw', '4', '£100', 'gift', 'voucher', 'b', 'entered', 'receipt', 'correct', 'ans', 'When', 'Elvis', 'Presleys', 'Birthday', 'TXT', 'answer', '80062']"
1115,0,"['If', 'sending', 'home', 'first', 'ok', 'lor', 'I', 'ready', 'yet']"
1116,0,"['Do', 'Not', 'Know', 'da', 'next', 'show', 'aft', '6', '850', 'Toa', 'payoh', 'got', '650']"
1117,0,"['Have', 'good', 'trip', 'Watch', 'Remember', 'get', 'back', 'must', 'decide', 'easter']"
1118,0,"['I', 'see', 'half', 'hour']"
1119,0,"['I', 'got', 'lousy', 'sleep', 'I', 'kept', 'waking', 'every', '2', 'hours', 'see', 'cat', 'wanted', 'come', 'I', 'worry', 'cold']"
1120,0,"['I', 'fine', 'Hope', 'good', 'Do', 'take', 'care']"
1121,0,"['Sno', 'competition']"
1122,1,"['Hello', 'Orange', 'For', '1', 'months', 'free', 'access', 'games', 'news', 'sport', 'plus', '10', 'free', 'texts', '20', 'photo', 'messages', 'reply', 'YES', 'Terms', 'apply', 'wwworangecoukow']"
1123,1,"['I', 'know', 'know', 'Send', 'CHAT', '86688', 'let', 'us', 'find', 'Only', '150pMessage', 'rcvd', 'HGSuite3422LandsRowW1J6HL', 'LDN', '18', 'years']"
1124,0,"['Boo', 'I', 'way', 'moms', 'She', 'making', 'tortilla', 'soup', 'Yummmm']"
1125,0,"['Sorry', 'getting', 'feel', 'really', 'bad', 'totally', 'rejected', 'kind', 'thing']"
1126,0,"['yeah', 'I', 'thinking']"
1127,0,"['Boo', 'How', 'things', 'I', 'back', 'home', 'little', 'bored', 'already']"
1128,0,"['Shopping', 'lor', 'Them', 'raining', 'mah', 'hard', '2', 'leave', 'orchard']"
1129,0,"['7', 'wonders', 'My', 'WORLD', '7th', 'You', '6th', 'You', 'Are', 'style', '5th', 'You', 'Are', 'smile', '4th', 'You', 'Are', 'Personality', '3rd', 'You', 'Are', 'Nature', '2nd', 'You', 'Are', 'SMS', '1st', 'You', 'Are', 'Lovely', 'Friendship', 'good', 'morning', 'dear']"
1130,0,"['You', 'call', 'tell', 'infront', 'Call']"
1131,0,"['Yeah', 'sure', 'I', 'leave', 'min']"
1132,1,"['WIN', 'We', 'winner', 'Mr', 'T', 'Foley', 'iPod', 'More', 'exciting', 'prizes', 'soon', 'keep', 'eye', 'mobile', 'visit', 'wwwwin82050couk']"
1133,0,"['Anything', 'lor', 'coming']"
1134,0,"['Give', 'Me', 'ltgt', 'minutes', 'ago']"
1135,0,"['Geeeee', 'I', 'love', 'much', 'I', 'barely', 'stand']"
1136,0,"['K', 'Must', 'book', 'huh', 'going', 'yoga', 'basic', 'sunday']"
1137,0,"['What', 'looking']"
1138,0,"['Taka', 'lor', 'Wat', 'time', 'wan', '2', 'come', 'n', 'look', '4', 'us']"
1139,0,"['Hey', 'babe', 'going', 'Did', 'ever', 'figure', 'going', 'New', 'Years']"
1140,1,"['Urgent', 'Please', 'call', '09061213237', 'landline', '£5000', 'cash', '4', 'holiday', 'await', 'collection', 'T', 'Cs', 'SAE', 'PO', 'Box', '177', 'M227XY', '16']"
1141,0,"['Speaking', 'cash', 'yet']"
1142,0,"['Aight', 'let', 'know', 'going', 'around', 'usf']"
1143,0,"['Good', 'night', 'dear', 'SleepwellampTake', 'care']"
1144,0,"['Now', 'reached', 'home', 'I', 'tired', 'I', 'come', 'tomorro']"
1145,0,"['Wah', 'lucky', 'man', 'Then', 'save', 'money', 'Hee']"
1146,0,"['Yetunde', 'sorry', 'moji', 'seem', 'busy', 'able', 'go', 'shopping', 'Can', 'please', 'find', 'way', 'get', 'wanted', 'us', 'get', 'Please', 'forgive', 'You', 'reply', 'free', 'via', 'yahoo', 'messenger']"
1147,0,"['Multiply', 'numbers', 'independently', 'count', 'decimal', 'points', 'division', 'push', 'decimal', 'places', 'like', 'showed']"
1148,0,"['Did', 'try', 'making', 'another', 'butt']"
1149,0,"['…', 'r', 'stayin', 'extra', 'week', 'back', 'next', 'wed', 'How', 'rugby', 'weekend', 'Hi', 'c', 'soon']"
1150,0,"['Good', 'morning', 'princess', 'Have', 'great', 'day']"
1151,1,"['Todays', 'Voda', 'numbers', 'ending', '5226', 'selected', 'receive', '350', 'award', 'If', 'hava', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '1131', 'standard', 'rates', 'app']"
1152,0,['Ok']
1153,0,"['Ummmmmaah', 'Many', 'many', 'happy', 'returns', 'day', 'dear', 'sweet', 'heart', 'HAPPY', 'BIRTHDAY', 'dear']"
1154,0,"['Well', 'officially', 'philosophical', 'hole', 'want', 'call', 'home', 'ready', 'saved']"
1155,1,"['Hello', 'We', 'need', 'posh', 'birds', 'chaps', 'user', 'trial', 'prods', 'champneys', 'Can', 'put', 'I', 'need', 'address', 'dob', 'soon', 'possible', 'Ta', 'r']"
1156,0,"['Height', 'Oh', 'shit', 'situation', 'A', 'guy', 'throws', 'love', 'letter', 'gal', 'falls', 'brothers', 'head', 'gayD']"
1157,0,"['Yeah', 'quite', 'bit', 'left', 'I', 'swing', 'tomorrow', 'I', 'get']"
1158,0,"['Okok', 'okthenwhat', 'todays', 'plan']"
1159,0,"['Kkwhat', 'detail', 'want', 'transferacc', 'enough']"
1160,0,"['You', 'sure', 'neighbors', 'pick']"
1161,0,"['It', 'ok', 'lar', 'YOU', 'sleep', 'early', 'Nite']"
1162,0,"['No', 'I', 'check', 'rooms', 'befor', 'activities']"
1163,0,"['Why', 'early']"
1164,0,"['Yup', 'Thk', 'oso', 'boring', 'wat']"
1165,0,"['yeah', 'Lol', 'Luckily', 'starring', 'role', 'like']"
1166,0,"['Better', 'bb', 'If', 'use', 'wife', 'doctor']"
1167,0,"['Are', 'angry', 'What', 'happen', 'dear']"
1168,0,"['Quite', 'ok', 'bit', 'ex', 'YOU', 'better', 'go', 'eat', 'smth', 'else', 'feel', 'guilty']"
1169,0,"['I', 'gentle', 'baby', 'Soon', 'taking', 'ltgt', 'inches', 'deep', 'inside', 'tight', 'pussy']"
1170,0,"['Do', 'Not', 'Know', 'lei', 'ü', 'decide', 'lor', 'How', 'leona', 'Oops', 'tot', 'ben', 'going', 'n', 'message']"
1171,0,"['I', 'Can', 'send', 'Plus', 'mode']"
1172,0,"['Yar', 'wanted', '2', 'scold', 'yest', 'late', 'already', 'I', 'got', 'zhong', 'se', 'qing', 'If', 'ask', 'ask', 'go', 'w', 'lor', 'N', 'still', 'act', 'real']"
1173,0,"['This', 'pay', 'ltDECIMALgt', 'lakhs']"
1174,0,"['Ok', 'I', 'ask', 'e', 'movie', 'YOU', 'wan', 'ktv', 'oso']"
1175,0,"['Ok', 'pa', 'Nothing', 'problem']"
1176,0,"['Then', 'one', 'talking']"
1177,0,"['Nope', 'fine', 'I', 'might', 'nap', 'though']"
1178,0,"['YOU', 'sure', 'cannot', 'take', 'sick', 'time']"
1179,0,"['Badrith', 'chennaii', 'surely', 'pick', 'usno', 'competition']"
1180,0,"['Friendship', 'game', 'play', 'It', 'word', 'say', 'It', 'doesnt', 'start', 'March', 'ends', 'May', 'It', 'tomorrow', 'yesterday', 'today', 'e']"
1181,0,"['Joys', 'father', 'John', 'Then', 'John', 'NAME', 'Joys', 'father', 'Mandan']"
1182,0,"['Yo', 'way', 'could', 'pick', 'something', 'tonight']"
1183,0,"['Ok', 'careful', 'Do', 'text', 'drive']"
1184,0,"['No', 'I', 'boat', 'Still', 'moms', 'Check', 'yo', 'I', 'half', 'naked']"
1185,0,"['Are', 'room']"
1186,0,"['ALRITE', 'SAM', 'ITS', 'NIC', 'JUST', 'CHECKIN', 'THAT', 'THIS', 'IS', 'YOU', 'ARE', 'NUMBERSO', 'IS', 'ITTB']"
